participantid,condition,session,conversation,onset,duration,production,comprehension,n_token,utterance,tdl 
subj-18,robot,2,4,18.162,0.7729999999999997,1,0,4,qui a des yeux,4
subj-18,robot,2,4,23.44,0.8759999999999977,1,0,4,elle a l'air,4
subj-18,robot,2,4,24.865,1.0,1,0,3,un peu déprimée,3
subj-18,robot,2,4,29.361,1.5599999999999987,1,0,4,peut-être rejettée un peu,3
subj-18,robot,2,4,34.188,0.9799999999999969,1,0,6,qu'elle ait l'air déprimée,7
subj-18,robot,2,4,36.571,1.402000000000001,1,0,7,oui elle a pas l'air contente,7
subj-18,robot,2,4,39.69,2.9720000000000013,1,0,9,elle a une posture avec ses b- ses jambes,20
subj-18,robot,2,4,43.371,1.2469999999999999,1,0,3,un peu offensive,3
subj-18,robot,2,4,49.333,0.22500000000000142,1,0,1,ouais,0
subj-18,robot,2,4,51.784,0.8010000000000019,1,0,1,euh,0
subj-18,robot,2,4,54.666,2.4100000000000037,1,0,6,elle elle est pas très appétissante,15
subj-18,robot,2,6,8.637,0.4219999999999988,0,1,1,pomme,0
subj-18,robot,2,6,9.628,0.5429999999999993,0,1,1,peut-être,0
subj-18,robot,2,6,22.477,0.41600000000000037,0,1,1,oui,0
subj-18,robot,2,6,23.122,0.7270000000000003,0,1,3,ça se pourrait,3
subj-18,robot,2,6,30.697,0.3460000000000001,0,1,1,ouais,0
subj-18,robot,2,6,33.537,0.8179999999999978,0,1,3,elle est déformée,3
subj-18,robot,2,6,37.815,1.169000000000004,0,1,7,elle n'a pas l'air contente,9
subj-18,robot,2,6,44.623,0.8689999999999998,0,1,7,qu'est ce que t'en penses,13
subj-18,robot,2,6,1.547,0.5560000000000003,1,0,1,euh,0
subj-18,robot,2,6,2.296,1.596,1,0,5,c'est une fraise avec,7
subj-18,robot,2,6,5.157,1.3159999999999998,1,0,3,des yeux blasés,2
subj-18,robot,2,6,10.848,2.2699999999999996,1,0,6,euh elle a des bras euh,7
subj-18,robot,2,6,13.357,1.4280000000000008,1,0,3,positionnés un peu,2
subj-18,robot,2,6,16.38,2.526,1,0,5,un peu à en offensive,8
subj-18,robot,2,6,21.41,0.48799999999999955,1,0,1,euh,0
subj-18,robot,2,6,25.988,1.3150000000000013,1,0,7,elle a l'air un peu euh,8
subj-18,robot,2,6,28.294,1.163999999999998,1,0,6,bah elle est un peu abîmée,15
subj-18,robot,2,6,32.288,1.1730000000000018,1,0,4,elle est pas régulière,6
subj-18,robot,2,6,34.853,0.2639999999999958,1,0,1,oui,0
subj-18,robot,2,6,37.185,0.5640000000000001,1,0,1,euh,0
subj-18,robot,2,6,39.741,1.6000000000000014,1,0,8,non elle a l'air un peu blasée,10
subj-18,robot,2,6,46.168,1.6610000000000014,1,0,6,euh mais j'ai l'impression,6
subj-18,robot,2,6,50.872,1.591000000000001,1,0,8,en fait elles sont pas un peu marrantes,22
subj-18,robot,2,6,52.686,0.7929999999999993,1,0,2,les les,1
subj-18,robot,2,6,53.784,1.4969999999999999,1,0,9,celles que j'ai vu sont un peu marrantes,20
subj-18,robot,2,6,56.852,1.524000000000001,1,0,5,c'est un peu étonnant,10
subj-18,human,3,1,3.592,0.21300000000000008,0,1,1,ouais,0
subj-18,human,3,1,4.014,1.1579999999999995,0,1,9,ouais ouais on l'a déjà vu celle là,18
subj-18,human,3,1,6.112,1.4379999999999997,0,1,1,euh,0
subj-18,human,3,1,10.73,1.1689999999999987,0,1,3,vindicative tu trouves,3
subj-18,human,3,1,12.636,7.676000000000002,0,1,33,moi je trouve qu'elle est neutre un peu indéchiffrable tu sais on arrive pas à deviner ce qu'elle ce qu'elle pense derrière la sevr- derrière la sévérité de son visage,71
subj-18,human,3,1,21.42,0.2129999999999974,0,1,1,ouais,0
subj-18,human,3,1,23.747,2.032,0,1,10,ah ouais ça doit pas y- ça doit pas aider,8
subj-18,human,3,1,27.435,0.2140000000000022,0,1,1,ouais,0
subj-18,human,3,1,30.458,0.5440000000000005,0,1,2,ouais ouais,0
subj-18,human,3,1,32.43,1.4780000000000015,0,1,6,attends attends attends c'est noir,10
subj-18,human,3,1,34.645,1.3769999999999953,0,1,5,euh mince c'est attends,6
subj-18,human,3,1,37.038,3.0060000000000002,0,1,13,c'est euh c'est le personnage qui qui a une voix rauque,25
subj-18,human,3,1,41.499,1.0210000000000008,0,1,1,euh,0
subj-18,human,3,1,45.421,2.509999999999998,0,1,16,ouais ouais ouais je je suis sûre que je le connais je vois qui c'est,38
subj-18,human,3,1,48.779,0.8389999999999986,0,1,3,c'est euh,1
subj-18,human,3,1,50.705,0.8640000000000043,0,1,3,j'aimerais *,1
subj-18,human,3,1,52.351,1.4780000000000015,0,1,1,euh,0
subj-18,human,3,1,54.114,1.5800000000000054,0,1,8,c'est c'est c'est c'est,16
subj-18,human,3,1,57.035,2.9166000000000025,0,1,8,euh tu sais mince c'est euh merde,12
subj-18,human,3,1,1.585,1.8599999999999999,1,0,8,alors euh c'est à nouveau l'aubergine,20
subj-18,human,3,1,8.358,1.7119999999999997,1,0,8,en fait elle a l'air assez vindicative,10
subj-18,human,3,1,11.548,0.6959999999999997,1,0,2,ouais ouais,0
subj-18,human,3,1,20.638,0.514999999999997,1,0,2,ah ouais,0
subj-18,human,3,1,21.771,1.568999999999999,1,0,7,c'est peut-être la couleur aussi euh,11
subj-18,human,3,1,25.424,1.6559999999999988,1,0,6,puis comme elle est noire euh,10
subj-18,human,3,1,27.344,0.2789999999999999,1,0,1,-fin,0
subj-18,human,3,1,28.37,1.779,1,0,6,elle fait très noire très sombre,9
subj-18,human,3,1,31.215,1.2709999999999972,1,0,4,ça tranche avec euh,2
subj-18,human,3,1,41.407,0.7930000000000064,1,0,1,euh,0
subj-18,human,3,1,44.029,1.5239999999999938,1,0,7,dans les super héros tu veux dire,10
subj-18,human,3,3,1.082,1.55,0,1,9,ça y est j'ai retrouvé c'est $Batman$,18
subj-18,human,3,3,6.625,0.25399999999999956,0,1,1,-fin,0
subj-18,human,3,3,7.179,2.2249999999999996,0,1,15,je suis en train de faire le tour j'allais parler du $Joker$ et @,28
subj-18,human,3,3,10.344,0.43700000000000117,0,1,6,ça y est c'est bon,9
subj-18,human,3,3,11.894,3.459999999999999,0,1,22,ouais ouais ouais ben c'est tu sais c'est l'aspect noir qui m'a fait qui m'a fait tilter,57
subj-18,human,3,3,16.654,1.158999999999999,0,1,3,et euh ouais,0
subj-18,human,3,3,22.629,1.3619999999999983,0,1,8,il est tout quoi ouais il est mignon,7
subj-18,human,3,3,28.132,4.368999999999996,0,1,27,ouais ouais ouais ben moi je t'avais parlé de $Zorro$ mais c'est vrai que $Zorro$ il a aussi un côté un peu un peu dark,76
subj-18,human,3,3,32.74,1.8189999999999955,0,1,9,par moment peut-être donc c'est peut-être pas ça,22
subj-18,human,3,3,35.122,0.8130000000000024,0,1,2,mais euh,0
subj-18,human,3,3,37.871,1.341000000000001,0,1,11,en tout cas c'est vrai qu'il est mignon euh,19
subj-18,human,3,3,42.545,0.2639999999999958,0,1,1,ouais,0
subj-18,human,3,3,43.719,0.3100000000000023,0,1,2,ouais ouais,0
subj-18,human,3,3,46.696,0.625,0,1,3,moi non plus,1
subj-18,human,3,3,47.895,0.4339999999999975,0,1,3,moi non plus,1
subj-18,human,3,3,50.664,0.2749999999999986,0,1,1,euh,0
subj-18,human,3,3,51.127,2.661999999999999,0,1,14,pourtant j'ai regardé quand même quelques $Marvel$ et là je je vois pas,36
subj-18,human,3,3,56.664,0.2289999999999992,0,1,1,euh,0
subj-18,human,3,3,2.764,0.8230000000000004,1,0,2,alors ouais,0
subj-18,human,3,3,5.157,0.7110000000000003,1,0,4,ouais c'est vrai,3
subj-18,human,3,3,6.508,0.42799999999999994,1,0,1,@,0
subj-18,human,3,3,10.298,1.2200000000000006,1,0,7,ah j'avais pas pensé au $Joker$,12
subj-18,human,3,3,15.521,0.6050000000000004,1,0,1,ouais,0
subj-18,human,3,3,18.417,1.102999999999998,1,0,5,mais du coup là euh,5
subj-18,human,3,3,19.977,2.3470000000000013,1,0,11,à l'inverse en fait il est tout mignon le citron,23
subj-18,human,3,3,24.214,3.831000000000003,1,0,15,il fait vraiment mignon il a l'air vraiment gentil et assez petit et euh,17
subj-18,human,3,3,33.131,0.2959999999999994,1,0,1,ouais,0
subj-18,human,3,3,35.051,2.0279999999999987,1,0,10,ouais là ça me fait plutôt penser à ouais un,19
subj-18,human,3,3,39.924,2.4029999999999987,1,0,12,ça me fait plutôt penser à des yeux d'enfants en fait,27
subj-18,human,3,3,43.77,1.6609999999999943,1,0,10,mais je sais pas du tout qui ça pourrait être,23
subj-18,human,3,3,48.8,1.1780000000000044,1,0,5,vraiment pour le coup euh,6
subj-18,human,3,3,54.668,0.32500000000000284,1,0,1,ouais,0
subj-18,human,3,3,55.318,0.8230000000000004,1,0,2,non pareil,0
subj-18,human,3,3,58.834,1.0703999999999994,1,0,5,non c'est vraiment euh,3
subj-18,human,3,5,2.51,2.1950000000000003,0,1,7,ouais elle est elle est assez belle,7
subj-18,human,3,5,5.512,1.5910000000000002,0,1,11,et en plus c'est l'heure de déjeuner euh @,24
subj-18,human,3,5,17.305,0.6700000000000017,0,1,2,euh ouais,0
subj-18,human,3,5,18.28,3.576999999999998,0,1,11,oui c'est vrai euh on a on a on a,10
subj-18,human,3,5,22.045,2.168999999999997,0,1,9,$Spiderman$ et on a $Batman$ et on a le,16
subj-18,human,3,5,24.504,1.2949999999999982,0,1,3,le citron mignon,2
subj-18,human,3,5,31.155,0.1720000000000006,0,1,1,ouais,0
subj-18,human,3,5,35.392,0.3859999999999957,0,1,2,ouais ouais,0
subj-18,human,3,5,36.555,1.722999999999999,0,1,9,bah c'est $Spiderman$ ou $Deadpool$ hein pour moi,16
subj-18,human,3,5,46.239,2.7690000000000055,0,1,10,ouais ouais ouais c'est peut-être un côté très cool,20
subj-18,human,3,5,49.419,1.9870000000000019,0,1,9,tu sais pour le présenter et rendre ça populaire,13
subj-18,human,3,5,55.938,1.7879999999999967,0,1,11,ouais ouais ben c'est vrai que les super héros euh,18
subj-18,human,3,5,57.975,1.9765999999999977,0,1,11,tu vas au cinéma poum a beaucoup de gens qui a-,15
subj-18,human,3,5,1.194,0.42200000000000015,1,0,1,la,0
subj-18,human,3,5,1.798,0.4460000000000002,1,0,2,la pomme,1
subj-18,human,3,5,4.923,0.3959999999999999,1,0,1,ouais,0
subj-18,human,3,5,7.052,0.7210000000000001,1,0,1,@,0
subj-18,human,3,5,8.292,0.6349999999999998,1,0,4,oui c'est vrai,3
subj-18,human,3,5,9.506,0.44200000000000017,1,0,1,euh,0
subj-18,human,3,5,10.639,0.9960000000000004,1,0,4,et en fait euh,3
subj-18,human,3,5,12.397,2.0220000000000002,1,0,9,ils sont en train de personnifier les fruits euh,12
subj-18,human,3,5,15.12,0.9090000000000007,1,0,5,comme ils font des héros,6
subj-18,human,3,5,26.008,1.4220000000000006,1,0,4,@ c'est ça,6
subj-18,human,3,5,27.898,1.336000000000002,1,0,12,mais c'est vrai que la pomme elle est à l'envers,37
subj-18,human,3,5,29.412,1.4499999999999993,1,0,6,ça peut faire un peu $Spiderman$,9
subj-18,human,3,5,32.415,2.3260000000000005,1,0,10,mais euh les yeux c'est un peu $Spiderman$ aussi,26
subj-18,human,3,5,35.316,1.0919999999999987,1,0,4,peut-être c'est peut-être,4
subj-18,human,3,5,38.567,1.2049999999999983,1,0,8,ouais c'est l'un ou l'autre,12
subj-18,human,3,5,41.27,2.087999999999994,1,0,10,euh peut-être que ça veut dire que les fruits sont,14
subj-18,human,3,5,43.81,1.4179999999999993,1,0,6,aussi cools que des super héros,11
subj-18,human,3,5,45.482,0.49799999999999756,1,0,3,je sais pas,2
subj-18,human,3,5,49.218,0.6429999999999936,1,0,1,qui,0
subj-18,human,3,5,51.736,0.7060000000000031,1,0,1,ouais,0
subj-18,human,3,5,52.676,0.8230000000000004,1,0,4,c'est vrai que,4
subj-18,human,3,5,53.906,1.9299999999999997,1,0,10,on les montre aimés un peu de tous et euh,19
subj-18,robot,3,2,4.435,0.39200000000000035,0,1,1,oui,0
subj-18,robot,3,2,7.174,1.2499999999999991,0,1,6,cette pomme a des grands yeux,8
subj-18,robot,3,2,17.005,0.9499999999999993,0,1,4,je suis d'accord,4
subj-18,robot,3,2,24.951,1.0919999999999987,0,1,5,je ne suis pas sûre,10
subj-18,robot,3,2,26.841,1.538999999999998,0,1,5,on dirait * cette pomme,4
subj-18,robot,3,2,40.315,0.40100000000000335,0,1,2,ah oui,0
subj-18,robot,3,2,50.933,0.7569999999999979,0,1,4,je ne sais pas,4
subj-18,robot,3,2,54.525,1.230000000000004,0,1,5,elle semble être en colère,7
subj-18,robot,3,2,1.565,1.194,1,0,4,c'est une pomme,6
subj-18,robot,3,2,2.967,0.7969999999999997,1,0,3,avec des yeux,3
subj-18,robot,3,2,6.778,0.7920000000000007,1,0,1,euh,0
subj-18,robot,3,2,8.744,0.5180000000000007,1,0,1,ouais,0
subj-18,robot,3,2,10.735,0.6150000000000002,1,0,1,euh,0
subj-18,robot,3,2,12.031,1.8999999999999986,1,0,6,elle me fait aussi penser à,11
subj-18,robot,3,2,14.756,0.9740000000000002,1,0,4,à des super héros,6
subj-18,robot,3,2,19.124,0.41600000000000037,1,0,1,euh,0
subj-18,robot,3,2,20.592,1.2240000000000002,1,0,2,comme $Spiderman$,2
subj-18,robot,3,2,30.484,1.8389999999999986,1,0,2,euh franchement,0
subj-18,robot,3,2,33.38,3.296999999999997,1,0,14,c'est vrai qu'elle a l'air d'avoir des yeux plus sévères,21
subj-18,robot,3,2,37.607,0.7319999999999993,1,0,2,plus méchants,1
subj-18,robot,3,2,42.215,0.41199999999999903,1,0,1,euh,0
subj-18,robot,3,2,43.861,2.646000000000001,1,0,8,ce serait plutôt une méchante des super héros,16
subj-18,robot,3,2,50.38,0.4719999999999942,1,0,1,euh,0
subj-18,robot,3,2,54.174,0.5919999999999987,1,0,2,je sais,1
subj-18,robot,3,2,57.112,0.6749999999999972,1,0,1,euh,0
subj-18,robot,3,2,59.657,0.24740000000000606,1,0,2,ouais c-,0
subj-18,robot,3,4,3.734,0.3810000000000002,0,1,1,oui,0
subj-18,robot,3,4,11.614,0.7519999999999989,0,1,4,je ne sais pas,4
subj-18,robot,3,4,13.794,0.9909999999999997,0,1,4,oui c'est possible,3
subj-18,robot,3,4,23.417,1.8949999999999996,0,1,7,elle ressemble aussi à un super héros,13
subj-18,robot,3,4,32.211,1.3719999999999999,0,1,4,oui ça se pourrait,3
subj-18,robot,3,4,34.426,0.4170000000000016,0,1,2,ah oui,0
subj-18,robot,3,4,43.673,0.3960000000000008,0,1,1,oui,0
subj-18,robot,3,4,46.229,1.311,0,1,3,elle semble déterminée,2
subj-18,robot,3,4,47.783,0.7519999999999953,0,1,3,comme la pomme,3
subj-18,robot,3,4,52.249,1.391999999999996,0,1,6,tu as une idée du message,7
subj-18,robot,3,4,1.668,0.982,1,0,4,c'est une aubergine,6
subj-18,robot,3,4,3.747,1.3170000000000002,1,0,4,et c'est vrai,6
subj-18,robot,3,4,5.533,2.509999999999999,1,0,7,finalement on dirait un peu $Batman$ mais,15
subj-18,robot,3,4,10.836,1.0649999999999995,1,0,4,euh on dirait $Batma-$,4
subj-18,robot,3,4,13.723,0.3669999999999991,1,0,2,c'est,1
subj-18,robot,3,4,15.831,5.193000000000001,1,0,20,c'est juste que je voyais pas ces yeux là sur euh ah quoi que sur son masque oui oui,41
subj-18,robot,3,4,22.243,0.5030000000000001,1,0,1,euh,0
subj-18,robot,3,4,23.468,0.33999999999999986,1,0,1,ouais,0
subj-18,robot,3,4,26.913,0.7160000000000011,1,0,1,euh,0
subj-18,robot,3,4,27.806,1.6519999999999975,1,0,6,et $Batman$ est un super héros,13
subj-18,robot,3,4,36.622,2.3260000000000005,1,0,13,oui c'est vrai qu'elle ressemble à un super héros mais euh,19
subj-18,robot,3,4,40.864,1.2340000000000018,1,0,3,un peu impassible,3
subj-18,robot,3,4,45.482,0.5380000000000038,1,0,1,euh,0
subj-18,robot,3,4,49.155,0.705999999999996,1,0,4,oui c'est vrai,3
subj-18,robot,3,4,50.981,0.536999999999999,1,0,2,ils sont,1
subj-18,robot,3,4,55.389,0.7409999999999997,1,0,1,euh,0
subj-18,robot,3,4,56.791,0.5080000000000027,1,0,2,pas vraiment,1
subj-18,robot,3,6,12.707,0.391,0,1,1,oui,0
subj-18,robot,3,6,17.594,1.254999999999999,0,1,5,il ressemble à un ninja,7
subj-18,robot,3,6,22.868,0.41100000000000136,0,1,2,ah oui,0
subj-18,robot,3,6,26.104,0.46799999999999997,0,1,1,hum,0
subj-18,robot,3,6,27.095,0.5390000000000015,0,1,1,peut-être,0
subj-18,robot,3,6,29.884,0.629999999999999,0,1,2,je pense,1
subj-18,robot,3,6,35.062,0.8990000000000009,0,1,3,oui bien sûr,1
subj-18,robot,3,6,36.804,1.7579999999999956,0,1,9,il n'est pas méchant comme les deux autres,20
subj-18,robot,3,6,47.418,0.32500000000000284,0,1,1,ouais,0
subj-18,robot,3,6,51.762,0.8840000000000003,0,1,7,qu'est ce que t'en penses,13
subj-18,robot,3,6,1.646,1.529,1,0,6,c'est un citron avec euh,7
subj-18,robot,3,6,3.851,1.362,1,0,4,avec des yeux arrondis,4
subj-18,robot,3,6,7.092,1.3110000000000008,1,0,4,mais euh plutôt mignon,3
subj-18,robot,3,6,11.421,0.44700000000000095,1,0,1,euh,0
subj-18,robot,3,6,12.478,0.4369999999999994,1,0,2,j'arrive,1
subj-18,robot,3,6,13.708,2.296000000000001,1,0,10,j'arrive pas à savoir quel personnage il pourrait être,13
subj-18,robot,3,6,16.919,1.131999999999998,1,0,3,on on dirait,3
subj-18,robot,3,6,19.637,1.9959999999999987,1,0,8,ah c'est vrai à un petit ninja,13
subj-18,robot,3,6,22.019,1.118000000000002,1,0,7,ah mais c'est peut-être une tor-,15
subj-18,robot,3,6,23.493,1.7580000000000027,1,0,6,$Tortue Ninja$ alors je sais pas,6
subj-18,robot,3,6,29.315,0.9759999999999991,1,0,5,parce que ils ont plutôt,8
subj-18,robot,3,6,30.606,3.527000000000001,1,0,15,ils sont plutôt gentils et le masque me fait penser un peu aux $Tortues Ninja$,44
subj-18,robot,3,6,40.03,0.9099999999999966,1,0,2,non mais,0
subj-18,robot,3,6,42.347,0.5390000000000015,1,0,4,ah c'est vrai,3
subj-18,robot,3,6,43.47,0.9450000000000003,1,0,4,un regard plus doux,4
subj-18,robot,3,6,54.058,0.554000000000002,1,0,1,euh,0
subj-18,robot,3,6,55.923,1.4170000000000016,1,0,5,j'ai l'impression que,4
subj-18,robot,3,6,58.78,1.1244000000000014,1,0,4,on personnifie les f-,4
subj-18,human,4,1,1.722,0.3959999999999999,0,1,2,non ça,0
subj-18,human,4,1,2.352,0.6859999999999999,0,1,4,ça ça marche pas,4
subj-18,human,4,1,3.765,0.5329999999999999,0,1,1,euh,0
subj-18,human,4,1,5.218,2.8200000000000003,0,1,9,on on on disait que c'était pour les,19
subj-18,human,4,1,8.292,1.859,0,1,6,tu sais pour les rendre sympathique,8
subj-18,human,4,1,10.568,2.875,0,1,12,mais euh mais là avec ça ça ça casse tout tu vois,28
subj-18,human,4,1,19.459,0.34499999999999886,0,1,1,ouais,0
subj-18,human,4,1,22.462,5.370000000000001,0,1,27,du coup d'un côté ils inspirent l'admiration et l'autre la pitié et tu cherches à savoir ce qui inspire le plus de sympathie peut-être,55
subj-18,human,4,1,28.208,0.5990000000000002,0,1,3,entre les deux,3
subj-18,human,4,1,36.139,0.2079999999999984,0,1,1,ouais,0
subj-18,human,4,1,38.709,0.8289999999999935,0,1,4,ouais c'est possible,3
subj-18,human,4,1,46.656,0.4209999999999994,0,1,2,mh mh,1
subj-18,human,4,1,48.769,0.15800000000000125,0,1,1,ouais,0
subj-18,human,4,1,51.518,0.29399999999999693,0,1,1,ouais,0
subj-18,human,4,1,52.575,3.397999999999996,0,1,16,ben je sais pas trop si c'est qu'on est sensé être euh être euh,30
subj-18,human,4,1,57.98,1.5750000000000028,0,1,9,tu sais en trouver certains mieux que d'autres,13
subj-18,human,4,1,1.712,0.43200000000000016,1,0,3,alors c'est,2
subj-18,human,4,1,9.846,0.4269999999999996,1,0,1,ouais,0
subj-18,human,4,1,13.784,1.0409999999999986,1,0,5,ouais non c'est vrai,3
subj-18,human,4,1,15.587,2.5710000000000015,1,0,9,-fin après on peut aussi la prendre en pitié,14
subj-18,human,4,1,19.063,0.6090000000000018,1,0,1,@,0
subj-18,human,4,1,20.155,1.945999999999998,1,0,10,mais je sais pas si c'est trop le message,22
subj-18,human,4,1,29.01,0.3869999999999969,1,0,1,ouais,0
subj-18,human,4,1,29.691,5.762000000000004,1,0,23,et aussi qu'en fait on est pas parfait et que malgré qu'elle ait des défauts elle doit être sympathique quand même,66
subj-18,human,4,1,39.98,2.4790000000000063,1,0,13,voilà je sais pas mais c'est vrai que ils sont elle est,29
subj-18,human,4,1,42.916,3.3530000000000015,1,0,13,elle est assez différente des trois derniers qui sont assez propres et lisses,25
subj-18,human,4,1,48.647,2.210000000000001,1,0,7,elle elle fait plus négligée quand même,8
subj-18,human,4,3,2.195,0.3500000000000001,0,1,1,euh,0
subj-18,human,4,3,3.379,4.863000000000001,0,1,18,ouais du coup que les les deux séries elles se complètent ou qu'elle se font plutôt compétition,46
subj-18,human,4,3,12.473,0.19799999999999862,0,1,1,ouais,0
subj-18,human,4,3,31.464,0.1880000000000024,0,1,1,ouais,0
subj-18,human,4,3,33.161,0.3410000000000011,0,1,2,ouais ouais,0
