participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type,word_count,subsequent_utterance
subj-19,robot,3,2,45.299,0.2079999999999984,0,researcher,participant,silence,2,pas sûr
subj-19,robot,3,2,46.275,1.0060000000000002,1,participant,participant,silence,7,qu'est-ce que ça veut dire alors
subj-19,robot,3,2,48.261,2.219999999999999,1,participant,participant,silence,4,ça veut dire euh
subj-19,robot,3,2,51.884,2.5090000000000003,0,participant,researcher,silence,7,elle a l'air un peu agressive
subj-19,robot,3,2,56.273,0.8079999999999998,0,researcher,participant,silence,7,elle a l'air un peu quoi
subj-19,robot,3,2,6.172,0.5750000000000002,1,researcher,researcher,speech,1,salut
subj-19,robot,3,4,2.628,0.6219999999999999,0,participant,researcher,silence,1,salut
subj-19,robot,3,4,3.821,0.645,0,researcher,participant,silence,14,est-ce que tu penses que c'est une aubergine qui a grandit en $Amérique$
subj-19,robot,3,4,7.296,1.7679999999999998,0,participant,researcher,silence,3,ouiça se pourrait
subj-19,robot,3,4,10.466,0.7570000000000014,0,researcher,participant,silence,1,ah
subj-19,robot,3,4,11.619,1.718,0,participant,researcher,silence,4,je ne sais pas
subj-19,robot,3,4,14.246,0.6859999999999999,0,researcher,participant,silence,9,oh je pense que c'est une aubergine américaine
subj-19,robot,3,4,16.863,2.495000000000001,1,participant,participant,silence,2,parce que
subj-19,robot,3,4,21.075,0.2270000000000003,0,researcher,participant,silence,17,elle ressemble à $Batman$ ouais ça c'est un premier argument et deux elle est elle est
subj-19,robot,3,4,24.902,1.4599999999999973,1,participant,participant,silence,2,fait plastique
subj-19,robot,3,4,27.288,1.4609999999999985,1,participant,participant,silence,6,elle a pas vraiment l'air
subj-19,robot,3,4,30.138,0.3049999999999997,0,researcher,participant,silence,5,de sortir d'un champ
subj-19,robot,3,4,31.351,2.2520000000000024,0,participant,researcher,silence,2,ah oui
subj-19,robot,3,4,34.101,1.8329999999999984,0,researcher,participant,silence,11,genre $Batman$ l'aubergine américaine je sais pas ça semble euh
subj-19,robot,3,4,39.292,1.0360000000000014,1,participant,participant,silence,4,bien pour la campagne
subj-19,robot,3,4,41.322,5.6839999999999975,0,participant,researcher,silence,9,elle combat peut-être la mauvaise nourriture avec la pomme
subj-19,robot,3,4,50.136,1.0959999999999965,0,researcher,participant,silence,6,ah elle combat la mauvaise nourriture
subj-19,robot,3,4,53.158,0.5869999999999962,1,participant,participant,silence,12,il y a de la bonne et de la mauvaise nourriture ouais
subj-19,robot,3,4,55.528,1.639000000000003,0,participant,researcher,silence,1,peut-être
subj-19,robot,3,4,57.798,0.3290000000000006,0,researcher,participant,silence,6,oui oui c'est une piste
subj-19,robot,3,4,19.484,0.3219999999999992,0,participant,researcher,speech,4,elle ressemble à $Batman$
subj-19,robot,3,4,29.143,0.5350000000000001,0,participant,researcher,speech,3,oui en effet
subj-19,robot,3,6,3.048,0.31099999999999994,0,researcher,participant,silence,1,salut
subj-19,robot,3,6,3.775,2.3009999999999997,1,participant,participant,silence,3,alors ce citron
subj-19,robot,3,6,7.174,1.0569999999999995,1,participant,participant,silence,14,à part qu'il est sympathique on sait pas trop quoi dire quoi donc
subj-19,robot,3,6,10.871,1.3989999999999991,0,participant,researcher,silence,1,oui
subj-19,robot,3,6,12.661,0.8990000000000009,1,researcher,researcher,silence,9,il n'est pas aussi agressif que les autres
subj-19,robot,3,6,15.898,0.5480000000000018,0,researcher,participant,silence,4,il est pas quoi
subj-19,robot,3,6,17.112,0.6550000000000011,0,participant,researcher,silence,9,il n'est pas aussi agressif que les autres
subj-19,robot,3,6,20.069,0.8629999999999995,0,researcher,participant,silence,2,ah aussi
subj-19,robot,3,6,23.31,1.0519999999999996,0,researcher,participant,silence,8,il a l'air gentil c'est ça
subj-19,robot,3,6,25.424,1.1829999999999998,0,participant,researcher,silence,1,ouais
subj-19,robot,3,6,27.009,0.4869999999999983,0,researcher,participant,silence,1,non
subj-19,robot,3,6,27.877,1.4939999999999998,0,participant,researcher,silence,9,il n'est pas méchant comme les deux autres
subj-19,robot,3,6,31.417,2.013999999999996,0,researcher,participant,silence,22,je comprends que c'est une comparaison par rapport aux autres mais je comprends pas la ce qui dit de la comparaison
subj-19,robot,3,6,37.455,4.172000000000004,1,participant,participant,silence,5,mais pareil que les autres
subj-19,robot,3,6,43.409,1.0,0,researcher,participant,silence,16,je j'en pense pas grand chose parce que je comprends pas très bien mais euh
subj-19,robot,3,6,47.738,0.9849999999999994,1,participant,participant,silence,10,je crois un niveau dans le champ de la caméra
subj-19,robot,3,6,51.132,2.2420000000000044,1,participant,participant,silence,11,peut-être que ça m'aide à mieux comprendre je sais pas
subj-19,robot,3,6,55.444,3.712999999999994,1,participant,participant,silence,3,je pense que
subj-19,robot,3,6,21.994,0.3410000000000011,0,participant,researcher,speech,3,il semble fiable
subj-19,robot,3,6,42.337,0.3639999999999972,0,participant,researcher,speech,6,qu'est-ce que tu en penses
subj-19,human,4,1,3.028,0.488,1,participant,participant,silence,16,j'aimerais qu'il y est d'autres images hein pour avoir une * plus grande
subj-19,human,4,1,6.036,0.12700000000000067,0,participant,researcher,silence,1,@
subj-19,human,4,1,6.971,0.3860000000000001,1,researcher,researcher,silence,10,ou des sous-titres -fin ou des des indications en-dessous peut-être
subj-19,human,4,1,10.182,0.17199999999999882,0,researcher,participant,silence,1,ouais
subj-19,human,4,1,10.852,1.3360000000000003,0,participant,researcher,silence,1,euh
subj-19,human,4,1,12.824,0.6549999999999994,0,researcher,participant,silence,8,alors elle est peu barbue tu as vu
subj-19,human,4,1,15.039,0.6349999999999998,0,participant,researcher,silence,1,ouais
subj-19,human,4,1,15.974,3.216000000000001,0,researcher,participant,silence,2,et ouais
subj-19,human,4,1,19.815,1.4019999999999975,0,participant,researcher,silence,7,euh ben je pensais à quelque chose
subj-19,human,4,1,23.168,0.6350000000000016,1,researcher,researcher,silence,1,euh
subj-19,human,4,1,24.966,2.1340000000000003,1,researcher,researcher,silence,15,c'est c'est peut-être quelque chose contre la tu sais la discrimination ou le
subj-19,human,4,1,31.439,1.7779999999999987,1,researcher,researcher,silence,19,ou euh ou le harcèlement ou quelque chose parce que tu disais t'as les t'as les ch-
subj-19,human,4,1,36.784,0.5640000000000001,1,researcher,researcher,silence,10,super héros d'un côté les victimes de l'autre
subj-19,human,4,1,39.385,0.4170000000000016,0,researcher,participant,silence,1,ouais
subj-19,human,4,1,40.188,0.09599999999999653,0,participant,researcher,silence,1,euh
subj-19,human,4,1,41.214,2.058,1,researcher,researcher,silence,2,et euh
subj-19,human,4,1,44.298,0.5180000000000007,0,researcher,participant,silence,19,non parce qu'elles sont pas dans le même univers elles elles sont dans l'univers du dessin animé
subj-19,human,4,1,48.713,0.6359999999999957,0,participant,researcher,silence,1,ouais
subj-19,human,4,1,53.387,0.7879999999999967,1,researcher,researcher,silence,16,et il y a peut-être justement un contraste entre les trois premiers euh très très brill-
subj-19,human,4,3,7.194,0.5179999999999998,0,researcher,participant,silence,1,ouais
subj-19,human,4,3,13.311,0.3810000000000002,1,researcher,researcher,silence,18,tous les supers héros c'est le monde la c'est un peu le monde de la fiction
subj-19,human,4,3,17.005,0.3500000000000014,0,researcher,participant,silence,1,ouais
subj-19,human,4,3,17.803,0.4059999999999988,0,participant,researcher,silence,7,et à côté il y a euh
subj-19,human,4,3,20.765,0.5380000000000003,1,researcher,researcher,silence,5,des victimes comme tu disais
subj-19,human,4,3,23.249,0.33000000000000185,1,researcher,researcher,silence,15,la poire qui a l'air qui a l'air un peu battue et tout
subj-19,human,4,3,26.44,0.019999999999999574,0,participant,researcher,silence,9,la fraise qui a l'air en en colère
subj-19,human,4,3,28.147,0.5180000000000007,0,researcher,participant,silence,1,ouais
subj-19,human,4,3,29.041,0.4980000000000011,0,participant,researcher,silence,9,et euhet où elle elles semble beaucoup plus euh
subj-19,human,4,3,34.0,0.6749999999999972,1,researcher,researcher,silence,4,réaliste et moins belle
subj-19,human,4,3,36.174,0.5030000000000001,1,researcher,researcher,silence,7,tu vois ce que je veux dire
subj-19,human,4,3,37.272,1.1730000000000018,0,researcher,participant,silence,2,la poire
subj-19,human,4,3,39.101,0.29400000000000404,0,participant,researcher,silence,6,euh les euh les trois derniers
subj-19,human,4,3,40.889,0.3149999999999977,0,researcher,participant,silence,10,ah bon pour moi ils font carrément dessins animés quoi
subj-19,human,4,3,43.45,0.6499999999999986,0,participant,researcher,silence,2,ah ouais
subj-19,human,4,3,44.425,0.24399999999999977,0,researcher,participant,silence,1,ouais
subj-19,human,4,3,45.086,0.3860000000000028,1,participant,participant,silence,10,et l- la framboise la poire et tout ça là
subj-19,human,4,3,47.514,0.12199999999999989,0,participant,researcher,silence,5,pour moi la framboise ouais
subj-19,human,4,3,49.445,1.1280000000000001,1,researcher,researcher,silence,2,mais la
subj-19,human,4,3,51.508,0.46699999999999875,0,researcher,participant,silence,30,ah ouais alors du coup je me dis peut-être tu sais c'est pour les petits enfants les dessins animés là et les autres pour les ados quoi pour dire
subj-19,human,4,3,7.845,0.3600000000000003,0,participant,researcher,speech,19,avec les premiers fruits qui sont euh fruits et légumes qui sont très très brillants et qui représentent euh
subj-19,human,4,3,26.003,0.030000000000001137,0,researcher,participant,speech,1,ouais
subj-19,human,4,3,45.594,0.19599999999999795,1,researcher,researcher,speech,1,ah
subj-19,human,4,3,56.507,0.23400000000000176,1,researcher,researcher,speech,1,ouais
subj-19,human,4,3,58.646,0.005000000000002558,0,participant,researcher,speech,7,ah c'est peut-être deux cibles di-
subj-19,human,4,5,6.889,0.2240000000000002,0,participant,researcher,silence,3,ouais ouais ouais
subj-19,human,4,5,7.845,0.8730000000000002,0,researcher,participant,silence,14,ou elle s'est fait battre par un autre ingrédient peut-être un autre *
subj-19,human,4,5,12.397,0.36599999999999966,0,participant,researcher,silence,31,ah c'est ouaisbah c'est peut-être pour ça que ça m'évoquait euh le fait qu'elle soit battue mais dans ces cas elle aurait battue par euh par qui
subj-19,human,4,5,19.072,0.3620000000000019,1,researcher,researcher,silence,3,ou par quoi
subj-19,human,4,5,19.889,1.8919999999999995,0,researcher,participant,silence,7,un des des trucs $Haribo$ par exemple
subj-19,human,4,5,23.818,1.386999999999997,0,participant,researcher,silence,7,euh donc euh la framboise du début
subj-19,human,4,5,28.228,0.8589999999999982,0,researcher,participant,silence,30,ouais ou alors ben non par d'autres qu'on voit pas mais qu'à la fin elle va sortir victorieuse parce que ça c'est que la première partie
subj-19,human,4,5,34.609,0.6659999999999968,1,participant,participant,silence,18,du marketing et puis il va y avoir la suite de l'histoire dans un mois tu sais
subj-19,human,4,5,38.206,0.5439999999999969,0,participant,researcher,silence,4,ah ouais je vois
subj-19,human,4,5,39.893,0.21399999999999864,0,researcher,participant,silence,4,je sais pas @
subj-19,human,4,5,40.95,1.9869999999999948,0,participant,researcher,silence,7,du coup il y aurait les euh
subj-19,human,4,5,44.887,0.4679999999999964,1,researcher,researcher,silence,2,les euh
subj-19,human,4,5,46.681,0.46400000000000574,1,researcher,researcher,silence,12,les fruits et légumes donc de la première série qui seraient euh
subj-19,human,4,5,50.38,0.2889999999999944,0,participant,researcher,silence,2,qui seraient
subj-19,human,4,5,54.525,0.3260000000000005,1,participant,participant,silence,18,trucs qui donnent des carries et puis comme ça on se libèrerait des des fruits et légumes de
subj-19,human,4,5,58.692,0.6039999999999992,1,participant,participant,silence,1,bandit
subj-19,human,4,5,40.12,0.17300000000000182,1,researcher,researcher,speech,1,ouais
subj-19,human,4,5,49.348,0.7880000000000038,0,researcher,participant,speech,4,ouais c'est ça
subj-19,human,4,5,50.745,0.4070000000000036,0,researcher,participant,speech,8,les justifiés vien- justiciers viennent attaqué les les
subj-19,robot,4,2,2.561,0.7749999999999999,0,participant,researcher,silence,1,salut
subj-19,robot,4,2,3.943,1.097,0,researcher,participant,silence,1,alors
subj-19,robot,4,2,5.609,0.9199999999999999,1,participant,participant,silence,23,peut-être que c'est une campagne qui veut dire qu'il faut manger les les lé- les fruits même quand ils sont abimés
subj-19,robot,4,2,11.355,0.625,1,participant,participant,silence,11,tu vois pour pas les jeter c'est contre le gaspillage
subj-19,robot,4,2,14.145,0.548,0,participant,researcher,silence,1,ouais
subj-19,robot,4,2,15.1,0.4060000000000006,1,researcher,researcher,silence,3,ouiça se pourrait
subj-19,robot,4,2,16.908,0.6359999999999992,0,researcher,participant,silence,3,ça se peut
subj-19,robot,4,2,18.191,3.4460000000000015,1,participant,participant,silence,15,même quand ils sont pas dégueulasse ils ont pas l'air sympa ils sont tristes
subj-19,robot,4,2,25.119,0.6400000000000006,1,participant,participant,silence,8,mais c'est quand même des bons fruits
subj-19,robot,4,2,26.927,0.5190000000000019,1,participant,participant,silence,7,pour faire manger des fruits aux enfants
subj-19,robot,4,2,28.853,2.2959999999999994,0,participant,researcher,silence,2,ah oui
subj-19,robot,4,2,31.663,0.43100000000000094,1,researcher,researcher,silence,1,peut-être
subj-19,robot,4,2,32.751,0.9590000000000032,1,researcher,researcher,silence,10,c'est peut-être une campagne pour favoriser les fruits locaux
subj-19,robot,4,2,36.784,1.0549999999999997,0,researcher,participant,silence,14,c'est peut-être oh merde c'est peut-être une campagne pour tu peux répéter
subj-19,robot,4,2,41.198,1.1280000000000001,0,participant,researcher,silence,10,c'est peut-être une campagne pour favoriser les fruits locaux
subj-19,robot,4,2,45.543,4.033999999999999,0,researcher,participant,silence,9,ça doit être une campagne pour euh les fruits
subj-19,robot,4,2,51.883,1.5589999999999975,1,participant,participant,silence,5,fruits et légumesje sais pas
subj-19,robot,4,2,55.013,0.5640000000000001,1,participant,participant,silence,7,je suis désolée je ne comprends pas
subj-19,robot,4,4,5.136,2.5359999999999996,1,participant,participant,silence,1,euh
subj-19,robot,4,4,8.332,2.3529999999999998,1,participant,participant,silence,28,je sais qu'est-ce qu'on peut parce que comme je comprends pas ce que tu me dis je sais pas trop ce que tu peux me dire
